;Id;Метро;Расстояние до метро;Время до метро;Улица;Дом;Стены;Комнат;Общая площадь;Жилая площадь;Кухня;Этаж;Этажность;Лифт (пасс.);Лифт (груз.);Балкон;Лоджия;С/у (разд.);С/у (совм.);lng;lat;Цена (руб.);валюта цены;Новостройка
160;1838610;Выхино;2973;45;Оранжерейная улица;14;кирпич;3;52.3;36.1;6.0;1;5;0;0;0;0;1;0;55.718157;37.864061;6,600,000;2;0
161;1845331;Новокузнецкая;583;9;Пятницкая улица;47С1;кирпич;0;126.3;0.0;12.0;4;5;1;0;0;0;1;0;55.737171999999994;37.628514;5,300,000;2;0
162;1846106;Смоленская;216;3;Смоленская площадь;13/21;нет данных;1;67.0;38.0;12.0;8;8;2;0;0;0;1;0;55.74941;37.582125;45,035,480;1;0
163;1847253;Шаболовская;763;11;Ленинский проспект;16;нет данных;3;73.3;44.4;12.0;5;7;1;1;2;0;1;0;55.718607999999996;37.595734;28,000,000;2;0
164;1855416;Баррикадная;747;11;Зоологическая улица;30С2;монолит;4;120.0;90.0;20.0;5;18;2;2;2;0;2;0;55.767251;37.584478000000004;106,155,060;1;0
165;1861247;Волоколамская;865;13;Пятницкое шоссе;15;монолит-кирпич;2;70.0;50.0;10.0;3;20;2;1;0;1;1;1;55.842565;37.379186;12,800,000;2;0
166;1865644;Кунцевская;912;14;Кутузовский проспект;71;кирпич;4;96.5;60.9;11.0;5;6;0;0;1;0;1;1;55.723273;37.452434999999994;21,000,000;2;0
167;1871078;Университет;134;2;Ломоносовский проспект;25к1;не заполнено;4;165.0;80.0;20.0;4;15;2;1;0;2;1;1;55.693591000000005;37.532439000000004;68,000,000;2;0
168;1873243;Кропоткинская;913;14;переулок Коробейников;1;монолит;4;172.0;120.0;0.0;4;5;1;0;0;0;0;0;55.737314000000005;37.600891;257,345,600;1;0
169;1877178;Тверская;486;7;Тверская улица;15;кирпич;3;78.0;51.0;9.0;7;7;1;0;1;0;0;1;55.76174;37.608311;32,900,000;2;0
170;1882494;Кропоткинская;509;8;Филипповский переулок;8С1;монолит;4;210.0;140.0;20.0;3;9;1;1;0;0;0;3;55.74857900000001;37.598555;225,177,400;1;0
171;1882521;Арбатская;518;8;Филипповский переулок;8С1;монолит;4;210.0;140.0;20.0;3;8;1;1;0;0;0;3;55.74857900000001;37.598555;225,177,400;1;0
172;1883500;Университет;2205;33;Мичуринский проспект;6к3;монолит-кирпич;4;235.0;119.2;27.0;10;15;1;1;0;3;0;2;55.712766;37.528064;185,903,480;1;0
173;1885327;Маяковская;277;4;4-я Тверская-Ямская улица;2/11С1;нет данных;1;33.0;18.0;6.0;4;8;1;0;1;0;0;1;55.771584999999995;37.598923;12,800,000;2;0
174;1890241;;0;0;Береговая улица;4;монолит-кирпич;6;400.0;370.0;0.0;1;3;0;0;0;0;4;2;55.830387;37.470779;514,691,200;1;0
175;1898745;Профсоюзная;539;8;Новочеремушкинская улица;34к1;не заполнено;2;74.0;41.3;12.0;22;24;1;2;0;1;0;1;55.677331;37.571552000000004;22,299,000;2;0
176;1901601;Парк Победы;2265;34;Университетский проспект;16;не заполнено;3;132.0;83.0;17.0;13;15;1;1;0;1;0;2;55.71546899999999;37.521111;85,000,000;2;0
177;1903184;Таганская;599;9;Народная улица;11С1;нет данных;3;80.0;53.0;9.0;3;9;1;0;1;0;1;0;55.737137;37.651322;27,000,000;2;0
178;1903416;Смоленская;680;10;Большой Левшинский переулок;11;монолит;3;255.6;161.0;25.0;3;7;1;1;2;0;0;3;55.742164;37.588341;542,664,667;1;0
179;1903417;Смоленская;680;10;Большой Левшинский переулок;11;монолит;4;252.2;141.2;25.0;4;7;1;1;0;0;0;3;55.742164;37.588341;551,671,763;1;0
180;1908105;Университет;2205;33;Мичуринский проспект;6к3;монолит-кирпич;4;215.0;123.2;23.0;8;17;1;1;0;3;2;1;55.712766;37.528064;147,000,000;2;0
181;1908406;Воробьевы горы;1876;28;Мичуринский проспект;6к3;монолит-кирпич;5;378.0;165.0;38.0;5;17;1;1;1;3;2;2;55.712766;37.528064;225,000,000;2;0
182;1915755;Пушкинская;274;4;Тверская улица;12;кирпич;4;104.0;84.0;0.0;3;7;0;0;0;0;0;2;55.763822;37.607359;55,395,228;1;0
183;1915800;Пушкинская;274;4;Тверская улица;12;кирпич;3;104.0;53.0;0.0;3;7;1;0;0;0;0;2;55.763822;37.607359;55,395,228;1;0
184;1918410;Новослободская;481;7;2-й Щемиловский переулок;5С1;монолит;2;138.0;80.0;0.0;5;21;2;2;0;0;0;0;55.777930000000005;37.608338;54,510,000;2;0
185;1919677;Кропоткинская;900;13;Еропкинский переулок;16;монолит-кирпич;7;203.0;203.0;0.0;5;7;1;1;0;0;0;0;55.740451;37.592715999999996;289,513,800;1;0
186;1935912;Смоленская;140;2;Карманицкий переулок;5;кирпич;2;40.0;30.0;0.0;8;9;1;0;0;0;0;1;55.748741;37.585089;30,000,000;2;0
187;1940740;Пушкинская;1013;15;Малая Никитская улица;10;кирпич;3;110.0;90.0;0.0;2;7;1;0;0;0;0;1;55.758230000000005;37.594881;89,028,045;1;0
188;1940765;Арбатская;851;13;Малая Никитская улица;10;кирпич;3;110.0;0.0;0.0;2;7;1;0;0;0;0;1;55.758230000000005;37.594881;86,854,140;1;0
189;1955955;Таганская;1080;16;переулок Лавров;8с1;не заполнено;3;113.9;72.6;12.5;5;7;1;1;2;0;2;0;55.733477;37.660126;59,228,000;2;0
190;1961314;Таганская;1080;16;переулок Лавров;8с1;не заполнено;2;90.2;50.6;12.0;5;7;1;1;0;2;2;0;55.733477;37.660126;45,100,000;2;0
191;1971016;Краснопресненская;885;13;Краснопресненская набережная;6;монолит-кирпич;3;226.0;170.0;30.0;28;40;0;0;1;0;0;1;55.754922;37.566548;173,708,280;1;0
192;1971192;Маяковская;965;14;улица Спиридоновка;34С2;кирпич;5;260.0;180.0;0.0;6;7;1;0;0;0;1;3;55.762783999999996;37.590443;154,407,360;1;0
193;1973308;Щукинская;944;14;Авиационная улица;79Б;монолит;4;216.0;198.0;18.0;10;40;2;1;0;0;0;3;55.80826;37.448276;115,805,520;1;0
194;1973445;Кунцевская;728;11;Можайское шоссе;2;не заполнено;3;220.0;190.0;20.0;11;24;2;1;0;0;0;2;55.724270999999995;37.446909999999995;89,427,596;1;0
195;1985903;Кузьминки;393;6;Волгоградский проспект;105к2;панель;2;64.0;34.0;12.0;17;17;1;1;0;2;1;0;55.70753199999999;37.758177;11,500,000;2;0
196;1986418;Коньково;1599;24;улица Островитянова;11К1;не заполнено;4;215.0;145.0;65.0;6;16;2;1;0;4;1;2;55.641813;37.5008;95,000,000;2;0
197;1987860;Алексеевская;1318;20;2-я Новоостанкинская улица;17;панель;2;45.0;29.0;6.0;2;5;0;0;1;0;1;0;55.815929000000004;37.623384;7,800,000;2;0
198;1988530;Полянка;498;7;Погорельский переулок;6;не заполнено;5;180.9;105.0;17.0;2;9;1;0;0;0;0;2;55.732839;37.622306;218,743,760;1;0
199;1988613;Полянка;400;6;1-й Спасоналивковский переулок;16;не заполнено;4;158.0;110.0;0.0;5;6;1;0;0;0;0;3;55.733863;37.614913;147,973,720;1;0
200;1989164;;0;0;Минская улица;1ГК5;не заполнено;6;330.0;211.0;21.0;3;4;0;0;1;1;3;2;55.711153;37.499255;120,000,000;2;0
201;1996677;Парк Культуры;548;8;Комсомольский проспект;9;монолит-кирпич;2;61.0;40.0;12.0;3;6;1;1;1;0;1;0;55.730477;37.590749;39,245,204;1;0
202;2007400;Смоленская;881;13;переулок Серпов;5;кирпич;4;104.0;62.0;11.6;12;12;1;1;0;2;1;1;55.740218000000006;37.579268;66,457,573;3;0
203;2009811;Алексеевская;1179;18;2-я Новоостанкинская улица;6;монолит-кирпич;4;95.6;70.0;8.0;3;16;1;1;0;1;0;2;55.815064;37.624983;35,385,020;1;0
204;2012263;Марксистская;536;8;Воронцовская улица;24/6С1;кирпич;3;59.2;39.7;6.0;1;7;1;0;0;0;1;0;55.736138000000004;37.658536;11,800,000;2;0
205;2018827;Арбатская;518;8;Филипповский переулок;8С1;не заполнено;4;205.0;175.0;0.0;3;8;1;0;0;0;0;3;55.74857900000001;37.598555;245,658,170;1;0
206;2019034;Планерная;629;9;улица Вилиса Лациса;1;монолит-кирпич;3;96.3;51.1;15.0;2;24;2;2;1;0;1;1;55.864763;37.432412;16,990,000;2;0
207;2019734;Университет;2391;36;Мичуринский проспект;6к2;монолит-кирпич;3;147.0;120.0;25.0;17;18;1;1;0;2;0;2;55.714039;37.524623999999996;118,314,286;1;0
208;2020377;Печатники;1044;16;улица Кухмистерова;20;панель;0;58.7;33.0;6.0;8;9;1;0;0;1;1;0;55.683574;37.729718;4,500,000;2;0
209;2021521;Воробьевы горы;2119;32;Мичуринский проспект;6к2;монолит-кирпич;2;97.0;77.0;20.0;17;18;1;1;0;1;0;2;55.714039;37.524623999999996;85,567,412;1;0
210;2021529;Воробьевы горы;1876;28;Мичуринский проспект;6к3;монолит-кирпич;3;190.0;90.0;25.0;7;14;1;1;0;2;2;2;55.712766;37.528064;138,099,728;1;0
211;2021639;Маяковская;611;9;Трехпрудный переулок;11/13С1;кирпич;4;150.0;90.0;25.0;3;6;1;0;0;0;0;2;55.76565;37.594926;135,106,440;1;0
212;2025878;Университет;386;6;Ломоносовский проспект;25к3;монолит-кирпич;3;142.0;80.0;16.0;15;17;1;1;1;1;0;2;55.694287;37.528621;100,000,000;2;0
213;2031736;;0;0;проспект Маршала Жукова;39К1;панель;3;77.0;44.0;10.0;9;16;1;1;1;2;1;0;55.775321999999996;37.471255;14,500,000;2;0
214;2031817;Кунцевская;695;10;Молодогвардейская улица;6;кирпич;2;71.0;31.0;11.0;2;14;1;1;0;1;1;0;55.734542000000005;37.437846;17,000,000;2;0
215;2034854;Тушинская;1339;20;улица Свободы;23;нет данных;2;57.0;34.3;7.6;1;5;1;0;0;0;1;0;55.83358199999999;37.452857;9,600,000;2;0
216;2041719;Смоленская;477;7;переулок Плотников;1/2;монолит-кирпич;4;188.0;150.0;20.0;2;4;1;0;0;0;3;0;55.744237;37.588269;188,000,000;2;0
217;2044623;Проспект Вернадского;1719;26;Ленинский проспект;111/1;монолит;2;86.0;50.0;20.0;32;45;2;2;0;0;1;1;55.661246999999996;37.508355;25,468,380;2;0
218;2044659;Проспект Вернадского;1719;26;Ленинский проспект;111/1;монолит;3;138.0;75.0;25.0;35;45;2;2;0;0;1;1;55.661246999999996;37.508355;44,500,000;2;0
219;2044714;Проспект Вернадского;1719;26;Ленинский проспект;111/1;монолит;4;160.0;110.0;25.0;11;45;2;2;0;0;1;2;55.661246999999996;37.508355;57,200,000;2;0
220;2044869;Проспект Вернадского;1719;26;Ленинский проспект;111/1;монолит;4;176.0;107.0;30.0;20;45;2;2;0;0;2;2;55.661246999999996;37.508355;50,921,800;2;0
221;2046951;Выхино;1382;21;Ферганская улица;24;панель;5;88.6;66.0;6.0;1;9;1;1;0;1;1;0;55.703748;37.820538;11,500,000;2;0
222;2048153;Новослободская;542;8;2-й Щемиловский переулок;4;монолит;2;104.0;58.0;15.0;7;10;1;1;0;1;0;2;55.776826;37.608365;47,000,000;2;0
223;2048434;Пражская;1356;20;Чертановская улица;52К3;панель;4;63.0;46.7;6.0;1;9;1;0;0;1;1;0;55.604518999999996;37.584083;9,500,000;2;0
224;2050902;Баррикадная;672;10;Зоологическая улица;28С2;монолит;3;133.0;88.0;15.0;10;17;1;0;0;1;1;0;55.766673;37.583679;64,000,000;2;0
225;2051751;Китай-город;1307;20;Большой Казенный переулок;1/2С1;кирпич;3;173.0;173.0;0.0;4;4;0;0;0;0;0;2;55.759912;37.65311;70,770,040;1;0
226;2052066;Бульвар Дмитрия Донского;1143;17;улица Грина;1К5;панель;1;32.2;17.0;9.0;15;17;2;2;1;0;1;0;55.561232;37.586176;5,500,000;2;0
227;2052239;Проспект Вернадского;1719;26;Ленинский проспект;111/1;монолит;5;206.0;136.0;40.0;6;45;2;2;0;0;2;2;55.661246999999996;37.508355;57,500,000;2;0
228;2052278;Проспект Вернадского;1719;26;Ленинский проспект;111/1;монолит;2;87.0;40.0;35.0;37;40;2;2;0;0;0;1;55.661246999999996;37.508355;26,000,000;2;0
229;2055135;Тверская;1204;18;Большая Никитская улица;45;монолит-кирпич;7;192.0;150.0;25.0;5;7;1;0;0;0;0;0;55.757526;37.590632;321,333,320;3;0
230;2056143;Кропоткинская;569;9;1-й Зачатьевский переулок;21;кирпич;4;171.0;108.0;52.0;3;4;1;0;0;0;1;2;55.740593000000004;37.600657;273,429,700;1;0
231;2060222;Чистые пруды;453;7;Мясницкая улица;22;панель;6;285.0;250.0;20.0;4;4;0;0;1;0;0;3;55.761781000000006;37.63385;193,009,200;1;0
232;2060770;;0;0;Никитский бульвар;12;кирпич;5;292.0;250.0;20.0;7;7;1;0;0;0;0;3;55.755281999999994;37.600765;160,841,000;1;0
233;2061527;Университет;1298;19;Ломоносовский проспект;3К1;кирпич;2;43.1;25.0;6.0;2;9;1;0;0;0;0;1;55.684868;37.548833;8,800,000;2;0
234;2066147;Новые черемушки;722;11;Профсоюзная улица;64;монолит-кирпич;2;111.0;53.0;24.0;12;40;2;2;0;0;0;2;55.666481999999995;37.547405;36,000,000;2;0
235;2069682;Шаболовская;999;15;1-й Рощинский проезд;4К2;кирпич;2;53.6;34.0;9.0;3;5;0;0;0;0;1;0;55.710032999999996;37.604726;14,900,000;2;0
236;2071882;Петровско-Разумовская;857;13;Локомотивный проезд;19А;панель;3;75.5;51.8;10.0;1;3;0;0;0;0;1;0;55.844106000000004;37.572737;9,500,000;2;0
237;2072003;Кропоткинская;621;9;1-й Зачатьевский переулок;4;кирпич;3;132.0;85.0;15.0;4;7;1;0;0;1;1;1;55.739716;37.604169;122,239,160;1;0
238;2080025;Кропоткинская;491;7;Большой Афанасьевский переулок;5;кирпич;2;73.0;41.0;11.0;2;7;1;1;0;0;2;0;55.745453000000005;37.596381;46,577,000;2;0
239;2080670;Арбатская;408;6;Большой Афанасьевский переулок;36С1;кирпич;5;248.0;170.8;17.2;4;6;1;0;0;0;0;2;55.75094;37.59745;109,990,000;2;0
240;2082095;Студенческая;274;4;Резервный проезд;4;монолит;4;199.6;100.0;20.0;4;18;1;2;0;2;0;2;55.740770999999995;37.550944;160,841,000;1;0
241;2085192;Кропоткинская;569;9;1-й Зачатьевский переулок;21;кирпич;4;172.8;0.0;55.0;3;4;1;1;0;0;0;3;55.740593000000004;37.600657;418,186,600;1;0
242;2089707;Красносельская;119;2;Краснопрудная улица;26;нет данных;4;150.0;94.0;14.0;8;9;1;0;3;0;1;1;55.779135;37.667168;49,539,028;1;0
243;2089726;Достоевская;299;4;улица Достоевского;3;кирпич;2;70.0;38.6;11.0;1;9;1;1;0;1;1;0;55.782922;37.609792999999996;23,500,000;2;0
244;2092048;Охотный Ряд;625;9;переулок Романов;3С1;не заполнено;5;130.0;130.0;0.0;2;5;0;0;0;0;2;0;55.753478;37.607655;167,274,640;1;0
245;2092154;Пушкинская;319;5;Дегтярный переулок;5С1;кирпич;5;207.0;167.0;30.0;2;8;1;0;0;0;0;2;55.76805600000001;37.601698999999996;178,056,090;1;0
246;2095789;Алтуфьево;2887;43;Долгопрудная улица;6К2;кирпич;2;42.0;28.0;6.0;5;5;0;0;0;0;0;1;55.89445500000001;37.540928;5,300,000;2;0
247;2101277;Киевская;269;4;Большая Дорогомиловская улица;6;кирпич;2;70.3;38.8;7.0;5;5;0;0;0;2;1;0;55.745676;37.569565999999995;15,400,000;2;0
248;2101304;Маяковская;389;6;Васильевская улица;15;кирпич;4;102.0;74.0;12.0;2;7;1;0;0;0;1;0;55.772264;37.588683;28,700,000;2;0
249;2104292;Краснопресненская;611;9;Рочдельская улица;11/5;нет данных;4;119.0;87.4;10.0;7;8;1;1;1;0;2;0;55.756462;37.569953000000005;50,000,000;2;0
250;2105570;Библиотека им. Ленина;821;12;Большой Афанасьевский переулок;36С1;кирпич;5;248.0;170.8;17.2;4;6;1;0;0;0;0;2;55.75094;37.59745;109,990,000;2;0
251;2111685;Крылатское;908;14;улица Крылатские Холмы;28;монолит-кирпич;6;256.0;140.0;45.0;8;12;1;1;1;0;0;0;55.764759;37.417302;160,841,000;1;0
252;2119030;Коньково;892;13;Профсоюзная улица;140К3;панель;3;59.0;44.0;6.0;9;9;1;0;1;0;1;0;55.628241;37.506487;8,900,000;2;0
253;2124617;Университет;3036;46;Мосфильмовская улица;70к1;монолит-кирпич;5;220.0;200.0;19.0;4;40;2;2;0;0;2;0;55.714754000000006;37.504618;218,743,760;1;0
254;2128700;Смоленская;498;7;Ружейный переулок;4С1;кирпич;2;63.4;43.0;20.0;4;9;1;1;1;0;1;0;55.743553000000006;37.580894;38,601,840;1;0
255;2130575;Аэропорт;385;6;Ленинградский проспект;66К2;монолит;4;124.0;90.0;20.0;3;20;2;2;0;1;2;0;55.803292000000006;37.526986;29,000,000;2;0
256;2132838;Аэропорт;385;6;Ленинградский проспект;66К2;монолит;4;140.0;110.0;30.0;15;20;2;2;0;2;3;0;55.803292000000006;37.526986;39,000,000;2;0
257;2140082;Тверская;310;5;Тверская улица;с27;кирпич;6;203.0;180.0;0.0;5;7;1;0;0;0;2;0;55.76364;37.607834999999994;80,000,000;2;0
258;2140388;Проспект Мира;343;5;Слесарный переулок;3;монолит-кирпич;5;216.4;153.0;20.0;3;14;2;1;2;1;1;2;55.784238;37.636617;128,100,000;1;0
259;2142258;Университет;2391;36;Мичуринский проспект;6к2;монолит-кирпич;4;148.0;90.0;41.0;13;17;1;1;1;2;1;2;55.714039;37.524623999999996;115,000,000;2;0
260;2147229;Щукинская;1116;17;Живописная улица;52;нет данных;3;88.3;61.2;8.0;1;7;1;0;0;0;1;0;55.80211800000001;37.450971;17,500,000;2;0
261;2147244;Пушкинская;476;7;Тверская улица;27С1;кирпич;3;120.0;90.0;0.0;6;8;0;0;0;0;0;0;55.768005;37.598052;62,350,000;2;0
262;2150975;Кунцевская;3670;55;Беловежская улица;17;панель;3;70.7;41.0;17.0;9;16;1;1;0;0;0;1;55.71401899999999;37.396371;11,500,000;2;0
263;2151246;Кунцевская;3670;55;Беловежская улица;17;панель;4;70.7;41.0;17.0;9;16;1;1;0;0;0;1;55.71401899999999;37.396371;11,500,000;2;0
264;2154277;Тверская;277;4;Козицкий переулок;1А;кирпич;4;110.0;75.0;0.0;3;8;1;0;0;0;0;2;55.76446;37.60805;56,054,695;1;0
265;2154296;Тверская;277;4;Козицкий переулок;1А;кирпич;4;110.0;75.0;0.0;3;8;1;0;0;0;0;2;55.76446;37.60805;56,054,695;1;0
266;2160741;Речной вокзал;738;11;Беломорская улица;10К3;кирпич;2;43.0;28.0;6.0;9;9;1;1;1;0;1;0;55.860211;37.471928999999996;8,300,000;2;0
267;2161140;Динамо;1126;17;Петровско-Разумовский проезд;16;не заполнено;4;101.0;67.0;10.0;1;8;0;0;0;0;1;0;55.797574;37.569468;14,700,000;2;0
268;2166704;Киевская;760;11;Саввинская набережная;9;не заполнено;4;187.0;150.0;0.0;9;15;1;1;3;0;3;0;55.736878000000004;37.569359999999996;166,147,540;1;0
269;2173601;Смоленская;290;4;Кривоарбатский переулок;16/22;кирпич;4;191.7;140.0;18.0;3;7;2;0;2;0;2;0;55.747718000000006;37.588431;193,009,200;1;0
270;2175450;Сокол;858;13;Чапаевский переулок;3;монолит;4;180.0;140.0;40.0;34;45;2;2;0;0;0;2;55.798480000000005;37.520671;178,919,528;1;0
271;2178469;Дмитровская;899;13;улица Руставели;12/7кА;кирпич;5;146.0;136.0;10.0;2;5;0;0;0;0;1;2;55.812767;37.593416999999995;29,000,000;2;0
272;2188150;Чистые пруды;405;6;Чистопрудный бульвар;10С1;нет данных;5;176.0;100.0;13.0;2;5;0;0;0;0;2;0;55.762156000000004;37.642357000000004;50,000,000;2;0
273;2188223;Октябрьское поле;554;8;улица Маршала Вершинина;3К2;кирпич;2;45.0;27.0;6.0;2;9;1;1;0;0;1;0;55.791086;37.486778;10,450,000;2;0
274;2189955;Улица Академика Янгеля;924;14;Дорожная улица;28К2;панель;3;54.6;37.0;6.6;9;9;1;1;0;1;1;0;55.596807999999996;37.616189;7,700,000;2;0
275;2193791;Ясенево;1230;18;Новоясеневский проспект;12К1;панель;3;75.4;46.2;10.0;3;16;1;1;1;1;1;0;55.609745999999994;37.516781;12,300,000;2;0
276;2203150;Воробьевы горы;1876;28;Мичуринский проспект;6к3;монолит-кирпич;3;168.0;85.2;21.0;3;15;1;1;1;0;0;2;55.712766;37.528064;99,591,150;1;0
277;2203199;Маяковская;771;12;Малый Козихинский переулок;3;монолит-кирпич;4;162.0;150.0;0.0;2;8;0;0;0;0;0;0;55.764212;37.594215999999996;276,646,520;1;0
278;2205853;;0;0;переулок Брюсов;8/10С4А;кирпич;3;64.4;39.2;8.0;4;9;1;0;2;0;1;0;55.759719;37.609415999999996;38,000,000;2;0
279;2208912;Войковская;594;9;Старопетровский проезд;1;кирпич;1;37.0;25.0;10.0;5;6;1;1;0;0;0;0;55.823156000000004;37.500881;9,000,000;2;0
280;2214241;Выхино;426;6;Рязанский проспект;95К2;панель;1;34.7;20.0;9.0;1;12;1;0;0;0;0;1;55.715297;37.810108;5,000,000;2;0
281;2214839;Пушкинская;433;6;Большой Гнездниковский переулок;3;не заполнено;3;117.5;94.0;15.0;5;7;1;1;1;0;2;0;55.76172;37.604592;188,988,175;1;0
282;2214901;Смоленская;793;12;1-й Неопалимовский переулок;8/1;не заполнено;3;164.0;90.0;20.0;5;9;1;2;0;1;0;2;55.74074;37.5812;159,632,750;1;0
283;2215275;Ленинский проспект;765;11;улица Косыгина;2к2;не заполнено;5;268.0;200.0;0.0;2;6;0;0;0;0;0;0;55.71001700000001;37.575540000000004;275,359,792;1;0
284;2222278;;0;0;;;кирпич;2;56.0;30.0;6.0;1;8;0;0;0;0;1;0;55.7557;37.6213;7,900,000;2;0
285;2224838;Октябрьская;449;7;Мытная улица;24;блочный;2;40.0;23.0;7.0;6;12;2;0;0;1;0;1;55.725874;37.614940000000004;12,400,000;2;0
286;2225374;Арбатская;490;7;Большой Афанасьевский переулок;41;кирпич;4;206.7;180.0;0.0;3;4;1;0;1;0;0;2;55.750054000000006;37.596776;140,000,000;2;0
287;2226925;Маяковская;490;7;Воротниковский переулок;5/9;кирпич;3;80.0;66.0;10.0;3;6;1;0;1;1;0;2;55.769518999999995;37.601852;48,000,000;2;0
288;2236051;Новокузнецкая;1104;17;1-й Монетчиковский переулок;8;кирпич;2;56.0;36.0;9.0;2;5;1;0;1;0;1;0;55.732484;37.628469;18,888,888;2;0
289;2239179;Арбатская;645;10;Староконюшенный переулок;45;монолит-кирпич;3;132.0;115.0;0.0;3;6;1;0;0;2;1;1;55.749714000000004;37.594279;132,000,000;2;0
290;2239473;Красные ворота;957;14;Новая Басманная улица;20С5;кирпич;3;90.0;53.3;15.0;1;1;0;0;0;0;1;0;55.76953;37.662937;35,000,000;2;0
291;2239707;Рязанский проспект;3194;48;Орехово-Зуевский проезд;10;нет данных;2;66.0;37.0;9.0;5;5;0;0;1;0;1;0;55.731212;37.749328000000006;8,390,000;2;0
292;2242150;Фрунзенская;697;10;3-я Фрунзенская улица;19;не заполнено;2;81.0;58.0;14.0;3;9;2;1;0;1;2;0;55.723313;37.571965000000006;99,721,420;1;0
293;2242627;Ясенево;1362;20;Голубинская улица;32/2;панель;3;78.0;48.0;9.0;1;16;1;1;0;0;0;0;55.594489;37.544449;9,800,000;2;0
294;2246525;Белорусская;483;7;1-я Брестская улица;33С1;кирпич;4;132.0;98.0;21.0;4;7;1;0;0;0;1;1;55.772806;37.588763;68,840,835;1;0
295;2248439;Арбатская;696;10;Староконюшенный переулок;35С1;монолит-кирпич;3;104.0;95.0;0.0;3;6;1;1;0;2;1;1;55.748711;37.594414;133,819,712;1;0
296;2249026;Тропарево;8130;122;Лукинская улица;6;панель;4;94.8;65.0;10.0;3;17;1;1;0;2;1;0;55.65101800000001;37.343362;12,150,000;2;0
297;2249198;Митино;535;8;Пятницкое шоссе;21;не заполнено;1;44.0;20.0;11.0;11;23;2;1;0;1;0;1;55.847664;37.370643;8,500,000;2;0
298;2250052;Отрадное;513;8;улица Пестеля;7;панель;1;35.0;20.0;10.0;12;14;2;0;1;0;0;1;55.865142000000006;37.613135;8,000,000;2;0
299;2250297;Отрадное;513;8;улица Пестеля;7;панель;2;40.0;30.0;6.0;12;14;2;0;1;0;0;1;55.865142000000006;37.613135;8,000,000;2;0
300;2252169;Крылатское;1646;25;улица Маршала Тимошенко;17К1;не заполнено;5;227.0;146.0;35.0;8;9;1;1;3;1;2;0;55.745681000000005;37.394709000000006;110,000,000;2;0
301;2252248;Славянский бульвар;709;11;Кастанаевская улица;53;панель;2;62.0;34.0;12.0;15;16;1;1;0;1;1;0;55.731516000000006;37.458615;14,500,000;2;0
302;2253464;Войковская;1884;28;Большая Академическая улица;15К1;монолит;5;150.0;85.0;17.0;7;14;1;1;0;2;0;2;55.822979000000004;37.526726000000004;36,000,000;2;0
303;2259817;Отрадное;478;7;улица Декабристов;11;панель;2;64.0;40.0;8.0;2;12;1;1;0;0;1;0;55.866738;37.598797999999995;9,000,000;2;0
304;2261203;Севастопольская;720;11;Большая Юшуньская улица;16;панель;1;35.0;20.0;10.0;1;16;1;1;0;0;0;1;55.64713199999999;37.589554;6,200,000;2;0
305;2268465;Арбатская;1054;16;Поварская улица;29/36С1;кирпич;3;80.0;65.0;0.0;1;5;0;0;0;0;0;0;55.756341000000006;37.588251;61,119,580;1;0
306;2269530;;0;0;Мичуринский проспект;6к2;монолит-кирпич;4;161.0;82.0;43.0;13;17;1;1;1;2;1;2;55.714039;37.524623999999996;110,000,000;2;0
307;2273039;Смоленская;1437;22;Саввинская набережная;7;кирпич;5;175.0;140.0;0.0;3;11;0;0;0;0;0;1;55.7374;37.569998;144,756,900;1;0
308;2273991;Текстильщики;1059;16;Люблинская улица;31/1;кирпич;1;41.0;21.0;8.5;6;16;1;1;0;1;1;0;55.699441;37.733841;7,000,000;2;0
309;2276882;Кунцевская;273;4;Рублевское шоссе;11К2;монолит;6;432.0;310.0;30.0;16;18;2;2;2;3;4;3;55.729904000000005;37.450790999999995;277,933,248;1;0
310;2279058;Октябрьское поле;3010;45;проспект Маршала Жукова;76к2;монолит-кирпич;5;185.0;125.0;30.0;18;18;1;1;1;0;0;0;55.78139300000001;37.451483;45,900,000;2;0
311;2282709;Пушкинская;426;6;Малый Козихинский переулок;16/3;кирпич;5;238.9;200.0;0.0;4;5;1;0;0;0;3;0;55.764683;37.597747;353,850,200;1;0
312;2286479;Кунцевская;594;9;Молодогвардейская улица;4К1;монолит;6;330.0;152.0;20.0;6;9;0;1;0;2;2;4;55.733802000000004;37.438906;132,000,000;2;0
313;2286498;Молодежная;1685;25;Молодогвардейская улица;4К1;монолит;6;330.0;152.0;20.0;6;9;0;1;0;2;2;4;55.733802000000004;37.438906;132,000,000;2;0
314;2286516;Славянский бульвар;1964;29;Молодогвардейская улица;4К1;монолит;6;330.0;152.0;20.0;6;9;0;1;0;2;2;4;55.733802000000004;37.438906;132,000,000;2;0
315;2286783;Фрунзенская;448;7;улица Усачева;2С1;монолит-кирпич;5;220.0;200.0;0.0;3;6;1;1;0;0;0;0;55.730892000000004;37.576726;456,788,440;1;0
316;2290801;ВДНХ;1814;27;проспект Мира;188;блочный;2;45.0;28.0;7.0;10;12;1;0;1;0;1;0;55.833572;37.655769;8,999,000;2;0
317;2290987;Парк Культуры;435;7;переулок Хилков;1;монолит;5;251.2;210.0;0.0;6;7;0;0;0;1;0;0;55.736458;37.599678000000004;436,007,783;1;0
